番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
宝石幻想 光芒重现,9.6,5572835,464672,85934,4901,校园|魔法|原创|日常,1
猫咪日常,9.6,25074801,1051187,125900,6006,漫画改|萌系|日常|泡面,0
光能使者,9.8,4923311,160940,89478,1096,时泪|奇幻|热血|冒险,0
天堂餐馆,9.6,232500,112718,1619,541,日常|少女|治愈|美食,1
异度侵入 ID:INVADED,9.8,107772574,4055622,1487388,289747,原创|科幻|推理,1
攻壳机动队 STAND ALONE COMPLEX,9.8,8169426,943117,159645,4569,科幻|热血|智斗,0
问答魔法学院,8.6,420447,36141,1728,103,奇幻|游戏改|架空,0
魔法纪录 魔法少女小圆外传,9.5,17855638,2196829,264551,13021,游戏改|奇幻|战斗|萌系,1
盾之勇者成名录,7.3,211163338,4031244,3575030,244012,小说改|奇幻|魔法|架空,1
齐木楠雄的灾难,9.7,124113224,4460557,1453210,27943,校园|搞笑|日常|漫画改,1
Little Busters! EX,9.7,1525117,1137014,30431,1730,校园|日常|治愈|励志,0
魔法少女小圆 剧场版 [前篇] 起始的物语,9.8,1348937,2196660,33965,3164,原创|奇幻|战斗|魔法,1
刀剑神域：序列之争,9.4,31566141,7188437,892134,13860,科幻|动画|冒险,0
超时空要塞 Macross,9.5,1809736,118506,67287,527,科幻|热血|机战|偶像,0
铁臂阿童木 1980,9.7,1054458,83745,26520,325,时泪|萌系|科幻|少儿,0
JOESTAR RADIO,9.8,4403368,5590177,18367,1546,热血|奇幻|战斗|声控,0
我的妹妹是大阪大妈,8.7,1931228,85436,12037,297,萌系|搞笑|日常|泡面,0
网球并不可笑嘛 第六季,9.3,1143092,185796,4246,111,搞笑|校园|日常|泡面,0
浪客剑心 新京都篇,7.8,769537,627405,3852,339,战斗|历史,1
雷欧奥特曼,9.2,5184786,1903124,56876,3603,热血|战斗|科幻|特摄,0
小鸠,9.7,1808777,242967,45255,1412,萌系|日常|少女|治愈,0
UQ HOLDER！悠久持有者！,7,26162423,1173547,262019,4321,热血|战斗|漫画改|冒险,0
光能使者,9.8,4923591,160948,89478,1096,时泪|奇幻|热血|冒险,0
小马宝莉 友谊的魔力 第八季,9.6,4983460,496353,77364,1333,,0
哆啦A梦 大雄和发条都市冒险记,9.4,4202901,1473722,170775,260,时泪|少儿|架空|冒险,0
NEW GAME!,9.6,26354844,1818657,903991,7147,萌系|日常,0
越狱兔 第4季,9.6,6984947,267553,90596,346,萌系|搞笑|泡面,0
URAHARA,8.2,2394555,297172,31325,1146,萌系|奇幻|治愈,0
机动战士高达 铁血的奥尔芬斯 第一季,9.4,14613280,563178,221481,6263,热血|机战|科幻|战斗,0
滑头鬼之孙 ～奴良组事始～,9.5,1310995,1010597,10801,499,战斗,0
成惠的世界,9.3,114046,21392,1565,113,漫画改|恋爱|科幻,0
高智能方程式 DOUBLE ONE,9.7,1359730,139148,15955,308,热血|科幻,0
工作细胞（中配版）,9.7,19283620,8925662,136792,4547,漫画改|日常|战斗|搞笑,1
头文字D Legend2 -斗走-,9.1,1282673,590476,17110,145,热血|运动,0
蓝宝石之谜,9.6,1655830,52120,63419,435,科幻|热血|冒险,0
植木的法则,9.5,357961,53371,1229,354,奇幻|漫画改|热血|战斗,1
怪化猫,9.8,13170648,1240027,328798,11634,奇幻|治愈|神魔,0
我的女神 OVA,9.7,256321,253101,4779,209,时泪|奇幻,0
魔术士欧菲流浪之旅,6.7,1176363,323174,3254,448,小说改|奇幻|战斗|冒险,1
在地下城寻求邂逅是否搞错了什么,9.6,11934836,2885599,139763,5577,小说改|奇幻|战斗|架空,1
绯弹的亚里亚 第一季 OVA,9.1,22918745,1603705,933817,587,萌系|奇幻|战斗,0
加速世界 Infinite Burst,8.7,4278464,1240186,131950,1022,小说改|恋爱|战斗|励志,1
暴力宇宙海贼,9.6,2029969,56074,77758,493,科幻|战斗|日常,0
放学后海堤日记,9.8,11104245,790094,175897,12621,漫画改|搞笑|日常|少女,1
KERORO军曹,9.8,9138918,208896,283793,1781,萌系|搞笑|泡面,0
只要你说你爱我,7.8,5171549,585420,162596,2383,日常|少女|恋爱,0
银之匙 Silver Spoon 第一季,9.8,6916599,301899,160902,3946,日常|校园|热血|美食,0
橙路,9.5,703098,40361,30316,287,日常|少女,0
最终幻想VII：降临之子,9.8,2164945,237706,39383,3779,科幻|战斗|架空,0
黑狐/BLACK FOX,8.5,86829,16291,568,184,奇幻|战斗|原创,1
梦之祭！R,9.1,1315442,201334,13306,144,偶像|原创,0
机动战士高达 暮光的阿克西斯 红色残影,8.1,1515357,103381,6857,409,机战,0
装甲娘战机,8.3,2503750,288924,19188,953,游戏改|少女|机战,1
小林家的龙女仆,9.7,252620737,6869295,5382981,47727,萌系|搞笑|日常|漫画改,1
成惠的世界,9.3,114174,21403,1565,113,漫画改|恋爱|科幻,0
棒球伙伴,8.8,1012384,59842,27561,271,运动|治愈,0
热带雨林的爆笑生活 DELUXE,9.5,689694,149134,13530,226,搞笑,0
BanG Dream! OVA,9.2,716828,671540,9200,695,音乐|校园|社团|日常,0
花开伊吕波,9.6,12072833,1049738,583428,11810,日常|治愈|催泪|原创,0
Active Raid -机动强袭室第八课- 2nd,9.4,183948,24437,1765,141,原创|机战|职场,0
赛马娘四格,9.6,4264128,1107801,6903,1555,游戏改|日常|运动|偶像,1
出租女友（僅限港澳台地區）,7.3,1041514,232816,44542,3948,漫画改|恋爱|声控,0
哆啦A梦：大雄的新恐龙,9.8,3337318,1473715,81091,5434,奇幻|动画|冒险,1
科学小飞侠Crowds,9.6,1394252,221169,25432,1258,科幻|热血,1
魔弹之王与战姬,9,30047260,760013,543088,2587,奇幻|热血|战斗|架空,0
越狱兔 前传,9.6,14589408,267548,16825,812,萌系|搞笑|泡面,0
弱势角色友崎君,9.1,35155579,1758935,410575,38191,小说改|校园|恋爱,1
魔笛MAGI 第二季,9.6,23121399,1112822,463905,2906,奇幻|战斗|架空|冒险,0
厨病激发男孩,9.6,5255819,350545,82389,5513,小说改|搞笑|日常|校园,1
我的朋友很少 OAD,9.1,4008105,1305848,36398,600,小说改|社团|少女|日常,0
哆啦A梦 大雄与梦幻三剑士,9.7,706310,1473715,18277,310,萌系|奇幻|科幻|少儿,0
HUMAN LOST 人间失格,6,411665,53752,1727,442,科幻|战斗,1
鹤屋和熏干酪,9.5,298308,38351,1148,454,萌系,1
高智能方程式,9.7,5056038,139151,79606,1139,时泪|科幻|运动|热血,0
被神捡到的男人,5.5,33553071,1328875,282090,20572,穿越|日常|小说改|架空,1
热带雨林的爆笑生活,9.5,2570149,149134,83068,1091,搞笑,0
攻壳机动队 S.A.C. Solid State Society,9.5,377054,943120,5988,307,科幻|热血|智斗,0
街角魔族,9.8,29879870,1459734,442326,32553,漫画改|日常|萌系|搞笑,1
OVERLORD Ⅲ SP,9.3,23473685,8682487,18243,1832,小说改|架空|穿越,0
四畳半神话大系,9.8,2433724,315796,35446,6275,日常|治愈,0
PHI·BRAIN 神之谜题 第一季,9.2,1510609,75216,53161,191,奇幻|智斗|推理,0
最终兵器彼女,9.2,551765,72551,19539,433,科幻|少女,0
剧场版 快要坏掉的八音盒,9.6,2117557,360585,43587,1060,催泪|治愈,0
SOLA,9.4,2508979,446168,65949,2366,治愈|奇幻|催泪,0
蜡笔小新 森林里的暴风雨,9.6,1237201,1401313,27458,536,萌系|少儿|冒险,1
蜡笔小新 呼风唤雨！战国大合战,9.8,1031352,1401295,20293,797,萌系|少儿|穿越|冒险,1
白兔糖,9.8,4601908,483149,97635,5320,日常|治愈,0
NO GAME NO LIFE 游戏人生,9.8,63132623,4200859,1661540,60061,奇幻|智斗|架空|穿越,0
Love Live! 学园偶像 电影,9.9,1673955,1767654,38286,8063,原创|校园|偶像,1
好比是最终迷宫前的少年到新手村生活一般的故事,7.8,64014757,2381140,331271,23077,小说改|搞笑|冒险,1
橘子酱男孩,8.2,1032653,51999,37026,133,少女|校园,0
路人超能100 REIGEN～不为人知的奇迹灵能者～（OVA）,9.7,6098538,4127649,47940,3223,搞笑|战斗,1
我想吃掉你的胰脏,9.5,22863438,0,775932,35957,爱情|动画|小说改,0
笨蛋，测验，召唤兽,9.7,27705249,1716577,911905,11096,奇幻|校园|恋爱|小说改,0
怪物事变,9.6,45062270,2204009,380322,24591,漫画改|奇幻|神魔,1
终结的炽天使 名古屋决战篇,8.7,78820525,3446498,2113315,8721,奇幻|校园|战斗,0
实况主的逃脱游戏,9.3,30381615,1595792,418038,20772,漫画改|穿越|冒险,1
不才・秋山优花里的战车讲座,9.1,2245854,685590,23975,521,,0
英雄传说 空之轨迹,9.3,359188,84716,5281,420,日常|奇幻|战斗,0
东之伊甸I -The King of Eden,9,336943,174544,4432,161,奇幻|治愈|智斗,0
SHUFFLE,9.1,2497443,223559,41246,803,游戏改|奇幻|魔法|神魔,0
BEM,8.4,4879385,399238,40299,2904,漫画改|战斗|奇幻,1
MARGINAL#4 从KISS开始创造Big Bang,9.5,227898,21387,2089,222,游戏改|乙女|偶像,1
爱吃拉面的小泉同学,9.2,26466155,1377141,555551,8930,治愈|美食|漫画改,0
滑头鬼之孙 第一季【中文】,8.9,2611952,1010598,24244,104,热血|奇幻|战斗|声控,0
神枪少女 -IL TEATRINO-,8.2,453734,98380,5124,228,热血|战斗,0
灼眼的夏娜III -Final-,9.4,6362325,1340147,412788,3135,战斗|热血|小说改|奇幻,0
小马宝莉 第一季,9.8,9621394,496364,275149,3020,萌系,0
钢铁神兵B'T-X,9.7,2222055,56981,21437,371,时泪|科幻|热血,0
甜蜜声优,9.2,143872,18379,3517,133,萌系|日常|治愈,0
赤发白雪姬 第二季,9.7,15723301,1369575,484902,2927,奇幻|少女|架空,0
女神异闻录3 剧场版 #2 Midsummer Knight's Dream,9.4,2229644,243488,35334,285,科幻|奇幻|校园|战斗,1
ISLAND,9.2,24148394,1469158,327256,11233,游戏改|催泪|推理|治愈,0
翠星之加尔刚蒂亚,9.4,4007772,287257,59577,1464,奇幻|科幻|机战|原创,0
十二大战,7.7,44522676,1510566,559393,13681,小说改|热血|战斗,1
一个人的〇〇小日子,9.6,14557478,890037,246241,7075,漫画改|日常|萌系|校园,1
魔法使的新娘 等待繁星之人（僅限台灣地區）,9.5,52104,374332,1020,295,恋爱|奇幻|魔法,0
猎兽神兵,8.2,16595867,730043,175141,7779,漫画改|战斗|声控|奇幻,1
Ｄｒ．ＳＴＯＮＥ 石纪元  (第二季),9.7,51787616,3816212,303634,19848,漫画改|热血|科幻|冒险,1
偶像大师灰姑娘剧场 第三季（TV版）,9.3,1105585,543476,2634,279,萌系|偶像|原创,0
大都会,9.3,466437,71374,5111,580,科幻,0
破刃之剑 剧场版,9.1,1096681,180917,25713,445,机战|科幻|战斗|架空,0
灼眼的夏娜S,9.5,1461019,1340147,56644,587,校园|战斗|热血|小说改,0
最游记 RELOAD BLAST,9.7,577327,229612,4117,373,奇幻|战斗|冒险|神魔,1
人形电脑天使心,9.8,2986441,483679,104157,5062,日常|少女,0
无能力者娜娜,9.4,35439899,1477586,292475,78499,漫画改|校园|智斗|催泪,1
落第骑士英雄谭,9.4,96075612,2339469,2463388,19908,校园|战斗|架空|冒险,0
剧场版总集篇 OVERLORD 漆黑的英雄,9.2,16484165,8682591,74224,2153,奇幻|战斗|魔法,0
虫之歌,9.2,635522,214121,5370,595,奇幻|战斗,0
薄樱鬼 第二章 士魂苍穹,9.3,397515,420795,18357,168,声控|历史,0
半妖的夜叉姬,4.8,29676837,2652645,388771,23054,原创|穿越|奇幻|战斗,1
拽妹黛薇儿 第五季,9.7,417749,116873,8393,199,,0
智龙迷城,6.6,1060084,26947,3600,298,少儿|冒险,1
花田少年史,9.8,677818,56790,12845,1007,日常|治愈|时泪,0
兽娘动物园,9.7,8039953,465839,269956,8251,萌系|日常|架空,1
仰望天空的少女瞳中的世界,8.8,255900,45580,5452,222,奇幻|科幻|治愈|架空,0
环战公主 CIRCLET PRINCESS,7.1,3588993,217912,27625,1199,社团|战斗|游戏改,1
第一神拳,9.8,4861248,91378,79194,948,运动|热血,0
阿宅的恋爱真难,9.6,62271372,2782557,1120130,30078,搞笑|恋爱|日常|漫画改,1
OVERLORD Ⅲ,9.4,330779511,8682796,3776232,80791,小说改|奇幻|智斗|战斗,0
恶魔战线,8.2,6872268,541938,85314,2915,恋爱|奇幻|漫画改,1
无口的森田小姐,9.5,729965,75519,6083,293,日常|泡面,0
竖笛与双肩书包 2♪,9.5,1847766,105533,9221,314,萌系|日常|治愈,0
幻界战线 & BEYOND,9.8,35607736,2811511,397638,30741,奇幻|战斗|漫画改,0
轻音少女 剧场版,9.9,3190414,1918086,193550,51779,日常|萌系|音乐|校园,1
摸索吧！部活剧 再来一个,9.5,126603,62558,2264,129,日常|社团,0
猫眼三姐妹,9.8,169109,346015,1309,2671,热血|少女|时泪,1
战国Collection,9.4,741049,41910,26463,217,奇幻|热血|游戏改,0
RErideD-穿越时空的德理达,7.5,3692749,251645,23202,1679,科幻|原创|穿越|冒险,0
奇幻☆怪盗,6.4,6543688,378886,68891,3355,小说改|奇幻|恋爱,1
Re：从零开始的异世界生活 冰结之绊,9.5,12659243,8647480,108754,11120,小说改|奇幻|战斗,1
命运之夜——天之杯II ：迷失之蝶,9.7,17729472,5240238,351948,14754,剧情|奇幻|动画,1
天使心,9.7,31175,31019,88187,313,日常,1
神灵狩,8.9,108545,37454,1969,136,奇幻|热血,0
关于我转生变成史莱姆这档事 第二季,9.1,171264574,8518575,1209623,174103,小说改|奇幻|战斗|魔法,1
弦音 -风舞高中弓道部-,9.5,12503705,822342,251557,9918,小说改|校园|社团|运动,1
SD高达三国传 Brave Battle Warriors,9.5,4090392,132194,47333,710,机战|历史,0
A CHANNEL,9.7,1129826,158226,28252,1170,萌系|日常|校园|治愈,0
全金属狂潮 TSR OVA 战队长悠闲的一天,9.5,1242406,718898,35642,335,小说改|热血|机战|科幻,0
我的妹妹小桃子,9.7,133314,11983,2017,233,校园|励志,0
绝对防卫利维坦,9.1,1208989,126723,17863,321,萌系|奇幻|魔法|战斗,0
狼与香辛料 第二季,9.8,4532411,1157089,197046,9438,奇幻|日常|治愈|小说改,0
我们大家的河合庄,9.7,3034298,523379,54356,5502,日常|恋爱|校园,0
厨病激发男孩,9.6,5255793,350544,82389,5513,小说改|搞笑|日常|校园,1
ALDNOAH.ZERO,9.1,5430910,339629,45377,4534,原创|科幻|架空|机战,1
乌瑟的穷困生活 梦幻篇,9.4,975076,65114,22445,103,萌系|搞笑|日常,0
秀逗魔导士 第四季 上,9.1,221304,115677,4170,108,时泪|奇幻|热血|魔法,0
战斗女子高校,7.9,3342159,267070,56138,294,校园|魔法|游戏改|战斗,0
银河英雄传说 我的征途是星辰大海,9.6,803864,299791,9554,232,热血|科幻|智斗|声控,0
哆啦A梦 大雄与动物行星,9.6,925689,1473665,14376,184,萌系|奇幻|科幻|少儿,0
动物狂想曲 / BEASTARS,9.7,76047094,3871928,1088045,82955,漫画改|奇幻|恋爱|校园,1
AIR,9.7,5347918,898513,86510,6781,奇幻|日常|治愈|催泪,0
无畏魔女,8.6,4500440,316853,80816,451,战斗|机战|原创,0
落第骑士英雄谭,9.4,96075739,2339468,2463391,19908,校园|战斗|架空|冒险,0
神装少女小缠,8.7,5608408,226882,113746,538,魔法|神魔|原创,0
前进吧！登山少女 第二季,9.8,1148450,363517,32278,1529,治愈|萌系|日常,0
网球并不可笑嘛 第六季,9.3,1143176,185807,4246,111,搞笑|校园|日常|泡面,0
我的妹妹不可能那么可爱 第一季,9.2,36759038,2351570,2462959,14594,萌系|校园|日常|恋爱,0
记忆沉睡的孩子 奔向天空的摇篮,8.6,319435,52780,2588,121,,0
捷德奥特曼（中配）,9.3,1223219,1903089,4061,270,热血|战斗|科幻|特摄,0
肆式青春,8.2,6577431,0,75872,8876,动画,1
魔卡少女樱 Clear Card篇 序幕 小樱与两人的小熊,9.6,2383876,3708268,28769,1432,魔法|漫画改,0
魔卡少女樱 CLEAR CARD篇,9.8,58578703,3708268,2096564,46148,少女|魔法|漫画改,0
绯弹的亚里亚 第一季 OVA,9.1,22916927,1603646,933810,586,萌系|奇幻|战斗,0
H2 好逑双物语,9.4,389843,15777,7478,142,时泪|日常|少女|运动,0
你的名字。,9.8,48115891,3073185,1962751,67685,爱情|剧情|动画,0
扩张少女系三重奏,8.4,1303809,79637,11262,241,少女,0
龙王的工作！,9.1,99223579,3578651,3575711,31729,小说改|职场,0
女学。～圣女斯克威尔学院～,7.3,1113320,63108,2582,514,日常|萌系|校园|偶像,1
滑头鬼之孙 第二季,9.6,8052106,1010683,97953,3297,奇幻|战斗|热血|声控,0
活撃/刀剣乱舞（僅限港澳台地區）,9.1,748726,200793,29899,642,战斗|神魔|游戏改,0
工作细胞,9.6,209835962,8925662,4418148,69906,搞笑|战斗|日常|声控,1
這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,9.5,461156,32286,7555,548,小说改|穿越|奇幻|战斗,0
牵牛花与加濑同学。,9.8,1935458,420685,50485,6727,校园|日常|漫画改,1
人形电脑天使心,9.8,2986379,483676,104156,5062,日常|少女,0
Ｄｒ．ＳＴＯＮＥ 石纪元,9.7,131450616,3816173,1290838,70790,漫画改|科幻|励志|冒险,1
一弦定音！（僅限港澳台地區）,9.4,267748,64081,4431,451,漫画改|恋爱|校园|音乐,0
团团喵,9.7,304710,15919,646,227,漫画改,0
来自风平浪静的明天,9.6,12658080,1206116,602203,19760,奇幻|治愈|催泪|恋爱,0
入间同学入魔了,9.5,104474074,2647403,1061995,42382,漫画改|校园|搞笑|奇幻,1
名侦探柯南 唐红的恋歌,8.9,3578410,3737559,56636,2397,漫画改|推理|智斗,1
ULTRAMAN 机动奥特曼,9.5,30937448,1903124,448525,18718,漫画改|奇幻|科幻|战斗,0
鲁邦三世 东方见闻录 ～Another Page～,9.1,429075,456932,4758,143,搞笑|热血|时泪,0
皇帝圣印战记,6.5,17219647,668693,324214,14257,小说改|奇幻|战斗|架空,0
长门有希酱的消失,9.2,8750246,361539,322380,1996,日常|少女|治愈,0
南家三姐妹 欢迎回来,9.5,3178634,643003,95195,1337,萌系|搞笑|日常,0
哆啦A梦 大雄的新魔界大冒险~7人之魔法使,9.5,917541,1473873,19398,395,时泪|少儿|穿越|冒险,0
能继续奔跑下去真是太好了。,9.3,182975,27758,1072,340,原创|励志|职场,0
赤发白雪姬 OVA 不值一提的宝物、这一页,9.6,181669,1369576,1256,775,奇幻|少女,1
刺客守则,6.5,33885343,1478481,448743,20561,小说改|奇幻|战斗|魔法,1
森林好小子,9.7,437666,17551,7637,142,搞笑|日常|热血,0
江户川柯南失踪事件～史上最糟糕的两天～,9.5,3493923,3738543,43781,1774,漫画改|推理|智斗,0
ZEGAPAIN,9.2,295937,36639,5054,102,科幻|热血|机战,0
西洋古董洋果子店,9.4,401553,56032,14270,161,日常|治愈|美食,0
名侦探柯南 漆黑的追踪者,9.3,3007190,3738536,74902,1292,漫画改|推理|智斗,1
WWW.迷糊餐厅,9.4,13528660,610051,220580,2777,搞笑|日常|职场|漫画改,0
猎兽神兵,8.2,16596052,730049,175142,7779,漫画改|战斗|声控|奇幻,1
哆啦A梦 大雄与铁人兵团,9.6,696350,1473722,14646,237,萌系|奇幻|科幻|少儿,0
前进吧！登山少女 第三季,9.7,2761186,363541,49067,2659,萌系|社团|日常|漫画改,0
少女与战车 剧场版,9.7,3610344,685589,166051,5989,少女,1
织田肉桂信长,9.7,7971270,520658,110277,7673,漫画改|搞笑|日常|萌系,1
怪盗基德1412,9.8,14248175,680563,191753,5310,漫画改|智斗,0
银魂,9.9,68422748,1693602,463948,39022,漫画改|热血|搞笑|战斗,1
星之梦,9.7,9408589,1140444,260022,5214,催泪|奇幻|治愈,0
终结的炽天使 名古屋决战篇,8.7,78823612,3446573,2113318,8722,奇幻|校园|战斗,0
MIX,9.8,6377164,192536,42374,4431,漫画改|运动|社团|恋爱,1
搞笑漫画日和3,9.2,2827855,534052,17675,400,搞笑|泡面,0
女高中生的虚度日常,9.8,56409100,2504261,1031670,66724,日常|漫画改|校园|搞笑,1
总之就是非常可爱,9.5,113593154,4314439,2037875,76794,日常|恋爱|漫画改,1
